"org","organisation","year","measure","score","headcount","parent","par"
"BIS","Business, Innovation and Skills (excl. agencies) ",2014,"B50",50,3080,"Civil Service","CS"
"BIS","Business, Innovation and Skills (excl. agencies) ",2014,"B51",48,3080,"Civil Service","CS"
"BIS","Business, Innovation and Skills (excl. agencies) ",2014,"B52",36,3080,"Civil Service","CS"
"BIS","Business, Innovation and Skills (excl. agencies) ",2014,"B53",38,3080,"Civil Service","CS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B01",89,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B02",80,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B03",78,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B04",45,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B05",63,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B06",92,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B07",89,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B08",90,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B09",68,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B10",82,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B11",76,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B12",70,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B13",72,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B14",78,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B15",69,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B16",60,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B17",63,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B18",38,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B19",86,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B20",81,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B21",68,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B22",60,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B23",54,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B24",39,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B25",44,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B26",78,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B27",86,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B28",66,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B29",74,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B30",87,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B31",77,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B32",73,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B33",93,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B34",79,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B35",57,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B36",67,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B37",26,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B38",26,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B39",24,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B40",57,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B41",54,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B42",49,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B43",51,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B44",47,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B45",43,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B46",37,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B47",64,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B48",42,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B49",52,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B50",77,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B51",58,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B52",62,830,"Business, Innovation and Skills","BIS"
"ACAS","Advisory Conciliation and Arbitration Service",2014,"B53",53,830,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B01",86,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B02",75,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B03",74,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B04",51,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B05",69,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B06",91,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B07",86,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B08",88,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B09",62,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B10",78,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B11",74,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B12",61,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B13",66,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B14",71,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B15",63,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B16",55,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B17",59,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B18",37,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B19",84,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B20",78,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B21",70,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B22",73,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B23",51,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B24",39,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B25",38,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B26",75,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B27",83,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B28",57,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B29",77,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B30",87,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B31",74,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B32",77,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B33",88,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B34",77,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B35",71,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B36",76,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B37",29,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B38",44,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B39",27,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B40",56,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B41",50,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B42",49,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B43",55,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B44",44,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B45",36,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B46",28,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B47",55,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B48",31,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B49",43,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B50",59,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B51",62,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B52",60,950,"Business, Innovation and Skills","BIS"
"CH","Companies House ",2014,"B53",50,950,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B01",80,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B02",77,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B03",67,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B04",43,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B05",59,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B06",71,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B07",59,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B08",69,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B09",55,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B10",76,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B11",72,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B12",57,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B13",61,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B14",68,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B15",58,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B16",50,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B17",55,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B18",30,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B19",82,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B20",81,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B21",73,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B22",54,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B23",44,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B24",25,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B25",29,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B26",72,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B27",81,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B28",49,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B29",68,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B30",78,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B31",57,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B32",64,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B33",77,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B34",63,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B35",54,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B36",67,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B37",38,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B38",42,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B39",38,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B40",15,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B41",23,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B42",16,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B43",14,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B44",12,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B45",12,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B46",17,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B47",35,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B48",17,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B49",25,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B50",37,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B51",25,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B52",48,4400,"Business, Innovation and Skills","BIS"
"LR","Land Registry",2014,"B53",28,4400,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B01",95,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B02",87,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B03",85,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B04",66,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B05",80,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B06",93,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B07",88,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B08",88,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B09",69,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B10",84,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B11",86,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B12",70,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B13",76,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B14",79,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B15",67,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B16",65,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B17",70,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B18",40,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B19",87,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B20",85,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B21",80,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B22",64,2030,"Business, Innovation and Skills","BIS"
"MET","Met Office",2014,"B23",60,2030,"Business, Innovation and Skills","BIS"
